season,week,celebrity_name,judge_score,judge_percentage,prior_votes,prior_percentage,estimated_votes,vote_percentage,combined_score,min_votes,max_votes,margin_to_elim,prior_consistency,confidence,confidence_level,is_eliminated,consistency_check
29,2,Nev Schulman,21.0,7.69,704505,7.05,734567,7.35,15.04,0,10000000,7.71,95.7,35.7,Medium,False,True
29,2,AJ McLean,19.0,6.96,826397,8.26,861660,8.62,15.58,53479,10000000,8.25,95.7,36.2,Medium,False,True
29,2,Nelly,18.0,6.59,901747,9.02,940225,9.4,16.0,90109,10000000,8.67,95.7,36.5,Medium,False,True
29,2,Kaitlyn Bristowe,22.0,8.06,682093,6.82,711199,7.11,15.17,0,10000000,7.85,95.7,35.8,Medium,False,True
29,2,Carole Baskin,16.0,5.86,530772,5.31,553421,5.53,11.4,163369,10000000,4.07,95.7,33.1,Low,False,True
29,2,Monica Aldama,16.0,5.86,644645,6.45,672153,6.72,12.58,163369,10000000,5.26,95.7,34.0,Low,False,True
29,2,Jeannie Mai,18.0,6.59,590821,5.91,616031,6.16,12.75,90109,10000000,5.43,95.7,34.1,Low,False,True
29,3,Anne Heche,15.0,5.34,593628,5.94,615250,6.15,11.49,107524,10000000,5.66,96.4,34.4,Low,False,True
29,3,Jesse Metcalfe,20.0,7.12,806179,8.06,835543,8.36,15.47,0,10000000,9.64,96.4,37.3,Medium,False,True
29,3,Chrishell Stause,22.0,7.83,720103,7.2,746332,7.46,15.29,0,10000000,9.46,96.4,37.2,Medium,False,True
29,3,Skai Jackson,18.0,6.41,607211,6.07,629328,6.29,12.7,762,10000000,6.87,96.4,35.2,Medium,False,True
29,3,Justina Machado,19.0,6.76,624245,6.24,646982,6.47,13.23,0,10000000,7.4,96.4,35.6,Medium,False,True
29,3,Veron Davis,22.0,7.83,783609,7.84,812151,8.12,15.95,0,10000000,10.12,96.4,37.7,Medium,False,True
29,3,Johnny Weir,24.0,8.54,708080,7.08,733871,7.34,15.88,0,10000000,10.05,96.4,37.6,Medium,False,True
29,3,Nev Schulman,24.0,8.54,733029,7.33,759729,7.6,16.14,0,10000000,10.31,96.4,37.8,Medium,False,True
29,3,AJ McLean,21.0,7.47,859855,8.6,891175,8.91,16.39,0,10000000,10.55,96.4,38.0,Medium,False,True
29,3,Nelly,18.0,6.41,938256,9.38,972431,9.72,16.13,762,10000000,10.3,96.4,37.8,Medium,False,True
29,3,Kaitlyn Bristowe,23.0,8.19,709709,7.1,735560,7.36,15.54,0,10000000,9.71,96.4,37.4,Medium,False,True
29,3,Carole Baskin,12.0,4.27,502056,5.02,156103,1.56,5.83,0,321047,0.0,31.1,56.3,High,True,True
29,3,Monica Aldama,21.0,7.47,737819,7.38,764694,7.65,15.12,0,10000000,9.29,96.4,37.1,Medium,False,True
29,3,Jeannie Mai,22.0,7.83,676215,6.76,700846,7.01,14.84,0,10000000,9.01,96.4,36.8,Medium,False,True
29,4,Anne Heche,21.0,6.98,674546,6.75,212392,2.12,9.1,0,230769,0.0,31.5,56.3,High,True,True
29,4,Jesse Metcalfe,21.0,6.98,832791,8.33,874062,8.74,15.72,230769,10000000,6.62,95.0,34.9,Low,False,True
29,4,Chrishell Stause,22.0,7.31,743873,7.44,780738,7.81,15.12,197546,10000000,6.02,95.0,34.5,Low,False,True
29,4,Skai Jackson,28.0,9.3,689980,6.9,724174,7.24,16.54,0,10000000,7.44,95.0,35.3,Medium,False,True
29,4,Justina Machado,24.0,7.97,709336,7.09,744489,7.44,15.42,131101,10000000,6.32,95.0,34.6,Low,False,True
29,4,Veron Davis,22.0,7.31,809475,8.09,849591,8.5,15.8,197546,10000000,6.7,95.0,35.0,Low,False,True
29,4,Johnny Weir,24.0,7.97,731453,7.31,767703,7.68,15.65,131101,10000000,6.55,95.0,34.8,Low,False,True
29,4,Nev Schulman,24.0,7.97,757226,7.57,794753,7.95,15.92,131101,10000000,6.82,95.0,35.0,Low,False,True
29,4,AJ McLean,24.0,7.97,888239,8.88,932258,9.32,17.3,131101,10000000,8.2,95.0,36.0,Medium,False,True
29,4,Nelly,21.0,6.98,969227,9.69,1017260,10.17,17.15,230769,10000000,8.05,95.0,36.0,Medium,False,True
29,4,Kaitlyn Bristowe,25.0,8.31,733137,7.33,769470,7.69,16.0,97878,10000000,6.9,95.0,35.0,Medium,False,True
29,4,Monica Aldama,24.0,7.97,762175,7.62,799947,8.0,15.97,131101,10000000,6.87,95.0,35.0,Medium,False,True
29,4,Jeannie Mai,21.0,6.98,698537,6.99,733155,7.33,14.31,230769,10000000,5.21,95.0,33.9,Low,False,True
29,5,Jesse Metcalfe,19.0,6.62,818490,8.18,260470,2.6,9.22,0,250000,0.0,31.8,57.3,High,True,True
29,5,Chrishell Stause,19.0,6.62,804209,8.04,853086,8.53,15.15,250000,10000000,5.93,93.9,34.2,Low,False,True
29,5,Skai Jackson,24.0,8.36,745945,7.46,791281,7.91,16.28,75783,10000000,7.05,93.9,34.8,Low,False,True
29,5,Justina Machado,24.0,8.36,766871,7.67,813478,8.13,16.5,75783,10000000,7.27,93.9,35.0,Medium,False,True
29,5,Veron Davis,21.0,7.32,875132,8.75,928320,9.28,16.6,180313,10000000,7.38,93.9,35.2,Medium,False,True
29,5,Johnny Weir,29.0,10.1,790782,7.91,838843,8.39,18.49,0,10000000,9.27,93.9,36.4,Medium,False,True
29,5,Nev Schulman,26.0,9.06,818645,8.19,868399,8.68,17.74,6097,10000000,8.52,93.9,35.9,Medium,False,True
29,5,AJ McLean,24.0,8.36,960284,9.6,1018647,10.19,18.55,75783,10000000,9.32,93.9,36.5,Medium,False,True
29,5,Nelly,24.0,8.36,1047842,10.48,1111526,11.12,19.48,75783,10000000,10.25,93.9,37.2,Medium,False,True
29,5,Kaitlyn Bristowe,27.0,9.41,792602,7.93,840774,8.41,17.82,0,10000000,8.59,93.9,35.9,Medium,False,True
29,5,Monica Aldama,26.0,9.06,823995,8.24,874075,8.74,17.8,6097,10000000,8.58,93.9,35.9,Medium,False,True
29,5,Jeannie Mai,24.0,8.36,755196,7.55,801094,8.01,16.37,75783,10000000,7.15,93.9,34.9,Low,False,True
29,6,Chrishell Stause,24.0,8.96,889434,8.89,954074,9.54,18.5,160786,10000000,7.55,92.7,35.0,Low,False,True
29,6,Skai Jackson,18.0,6.72,749996,7.5,804502,8.05,14.76,384667,10000000,3.81,92.7,32.4,Low,False,True
29,6,Justina Machado,27.0,10.07,848139,8.48,909777,9.1,19.17,48846,10000000,8.22,92.7,35.4,Medium,False,True
29,6,Veron Davis,21.0,7.84,967874,9.68,311464,3.11,10.95,0,160786,0.0,32.2,55.0,High,True,True
29,6,Johnny Weir,22.0,8.21,795077,7.95,852859,8.53,16.74,235413,10000000,5.79,92.7,33.7,Low,False,True
29,6,Nev Schulman,26.0,9.7,905400,9.05,971200,9.71,19.41,86160,10000000,8.46,92.7,35.6,Medium,False,True
29,6,AJ McLean,27.0,10.07,1062049,10.62,1139234,11.39,21.47,48846,10000000,10.52,92.7,37.1,Medium,False,True
29,6,Nelly,24.0,8.96,1158886,11.59,1243108,12.43,21.39,160786,10000000,10.44,92.7,37.2,Medium,False,True
29,6,Kaitlyn Bristowe,27.0,10.07,876597,8.77,940304,9.4,19.48,48846,10000000,8.53,92.7,35.6,Medium,False,True
29,6,Monica Aldama,27.0,10.07,911317,9.11,977547,9.78,19.85,48846,10000000,8.9,92.7,35.9,Medium,False,True
29,6,Jeannie Mai,25.0,9.33,835227,8.35,895927,8.96,18.29,123473,10000000,7.34,92.7,34.8,Low,False,True
29,7,Chrishell Stause,26.0,10.0,985621,9.86,1053312,10.53,20.53,146153,10000000,9.13,93.1,37.5,Medium,False,True
29,7,Skai Jackson,27.0,10.38,914214,9.14,977001,9.77,20.15,107692,10000000,8.75,93.1,37.1,Medium,False,True
29,7,Justina Machado,26.0,10.0,939860,9.4,1004408,10.04,20.04,146153,10000000,8.64,93.1,37.1,Medium,False,True
29,7,Johnny Weir,27.0,10.38,969166,9.69,1035726,10.36,20.74,107692,10000000,9.34,93.1,37.6,Medium,False,True
29,7,Nev Schulman,30.0,11.54,1003314,10.03,1072219,10.72,22.26,0,10000000,10.86,93.1,38.6,Medium,False,True
29,7,AJ McLean,26.0,10.0,1176904,11.77,1257732,12.58,22.58,146153,10000000,11.17,93.1,39.0,Medium,False,True
29,7,Nelly,27.0,10.38,1284212,12.84,1372410,13.72,24.11,107692,10000000,12.7,93.1,40.1,Medium,False,True
29,7,Kaitlyn Bristowe,24.0,9.23,883087,8.83,943736,9.44,18.67,223076,10000000,7.26,93.1,36.1,Medium,False,True
29,7,Monica Aldama,22.0,8.46,918064,9.18,294334,2.94,11.4,0,376923,0.0,32.1,59.8,High,True,True
29,7,Jeannie Mai,25.0,9.62,925552,9.26,989117,9.89,19.51,184615,10000000,8.1,93.1,36.7,Medium,False,True
29,8,Chrishell Stause,27.0,12.16,1195462,11.95,391391,3.91,16.08,0,239864,0.0,32.7,66.0,High,True,True
29,8,Skai Jackson,26.9998,12.16,1108852,11.09,1210117,12.1,24.26,375009,10000000,8.19,90.9,39.6,Medium,False,True
29,8,Justina Machado,28.9998,13.06,1139958,11.4,1244065,12.44,25.5,284918,10000000,9.43,90.9,40.4,Medium,False,True
29,8,Johnny Weir,30.0,13.51,1175503,11.76,1282855,12.83,26.34,239864,10000000,10.27,90.9,41.0,Medium,False,True
29,8,Nev Schulman,30.0,13.51,1216921,12.17,1328056,13.28,26.79,239864,10000000,10.72,90.9,41.4,Medium,False,True
29,8,AJ McLean,27.0,12.16,1427469,14.27,1557832,15.58,27.74,375000,10000000,11.66,90.9,42.2,Medium,False,True
29,8,Nelly,24.0,10.81,1557624,15.58,1699873,17.0,27.81,510135,10000000,11.73,90.9,42.4,Medium,False,True
29,8,Kaitlyn Bristowe,28.0,12.61,1178208,11.78,1285807,12.86,25.47,329954,10000000,9.39,90.9,40.5,Medium,False,True
29,9,Skai Jackson,28.9998,15.03,1259410,12.59,1420638,14.21,29.23,221316,10000000,10.79,87.2,42.1,Medium,False,True
29,9,Justina Machado,25.9998,13.47,1294740,12.95,1460491,14.6,28.08,376757,10000000,9.64,87.2,41.4,Medium,False,True
29,9,Johnny Weir,30.0,15.54,1335110,13.35,1506030,15.06,30.6,169492,10000000,12.16,87.2,43.1,Medium,False,True
29,9,Nev Schulman,28.9998,15.03,1382152,13.82,1559094,15.59,30.62,221316,10000000,12.18,87.2,43.1,Medium,False,True
29,9,AJ McLean,24.9998,12.95,1621288,16.21,548653,5.49,18.44,0,376768,0.0,33.8,69.3,High,True,True
29,9,Nelly,24.0,12.44,1769115,17.69,1995595,19.96,32.39,480374,10000000,13.95,87.2,44.7,Medium,False,True
29,9,Kaitlyn Bristowe,30.0,15.54,1338183,13.38,1509496,15.09,30.64,169492,10000000,12.2,87.2,43.1,Medium,False,True
29,10,Skai Jackson,28.5,16.38,1503107,15.03,503957,5.04,21.42,0,471264,0.0,33.5,74.5,High,True,True
29,10,Justina Machado,29.0,16.67,1545273,15.45,1726982,17.27,33.94,471264,10000000,12.52,88.2,45.5,Medium,False,True
29,10,Johnny Weir,28.5,16.38,1593456,15.93,1780830,17.81,34.19,500000,10000000,12.77,88.2,45.7,Medium,False,True
29,10,Nev Schulman,30.0,17.24,1649600,16.5,1843576,18.44,35.68,413793,10000000,14.26,88.2,46.7,Medium,False,True
29,10,Nelly,28.0,16.09,2111440,21.11,2359724,23.6,39.69,528735,10000000,18.27,88.2,49.8,Medium,False,True
29,10,Kaitlyn Bristowe,30.0,17.24,1597122,15.97,1784928,17.85,35.09,413793,10000000,13.67,88.2,46.3,Medium,False,True
30,2,Martin Kove,15.0,3.9,508897,5.09,158308,1.58,5.48,0,381818,0.0,31.1,57.0,High,True,True
30,2,Brian Austin Green,23.0,5.97,672235,6.72,697066,6.97,12.94,0,10000000,7.47,96.3,35.7,Medium,False,True
30,2,Melora Hardin,27.0,7.01,643633,6.44,667408,6.67,13.69,0,10000000,8.21,96.3,36.2,Medium,False,True
30,2,Matt James,22.0,5.71,692455,6.92,718033,7.18,12.89,18181,10000000,7.42,96.3,35.7,Medium,False,True
30,2,"Mike ""The Miz"" Mizanin",26.0,6.75,784466,7.84,813443,8.13,14.89,0,10000000,9.41,96.3,37.1,Medium,False,True
30,2,Suni Lee,28.0,7.27,547132,5.47,567342,5.67,12.95,0,10000000,7.47,96.3,35.7,Medium,False,True
30,2,Iman Shumpert,25.0,6.49,851429,8.51,882880,8.83,15.32,0,10000000,9.84,96.3,37.5,Medium,False,True
30,2,Cody Rigsby,24.0,6.23,595717,5.96,617722,6.18,12.41,0,10000000,6.93,96.3,35.3,Medium,False,True
30,2,Melanie C,30.0,7.79,709462,7.09,735669,7.36,15.15,0,10000000,9.67,96.3,37.3,Medium,False,True
30,2,Jimmie Allen,27.0,7.01,819429,8.19,849697,8.5,15.51,0,10000000,10.03,96.3,37.6,Medium,False,True
30,2,Olivia Jade,27.0,7.01,632826,6.33,656202,6.56,13.58,0,10000000,8.1,96.3,36.1,Medium,False,True
30,2,JoJo Siwa,31.0,8.05,621916,6.22,644888,6.45,14.5,0,10000000,9.02,96.3,36.8,Medium,False,True
30,2,Christine Chiu,24.0,6.23,630458,6.3,653747,6.54,12.77,0,10000000,7.29,96.3,35.5,Medium,False,True
30,2,Kenya Moore,24.0,6.23,551193,5.51,571553,5.72,11.95,0,10000000,6.47,96.3,34.9,Low,False,True
30,2,Amanda Kloots,32.0,8.31,738744,7.39,766032,7.66,15.97,0,10000000,10.49,96.3,37.9,Medium,False,True
30,3,Brian Austin Green,19.0,6.38,765218,7.65,805694,8.06,14.43,281399,10000000,5.12,94.7,33.8,Low,False,True
30,3,Melora Hardin,23.0,7.72,666055,6.66,701285,7.01,14.73,147171,10000000,5.42,94.7,33.9,Low,False,True
30,3,Matt James,20.0,6.71,788236,7.88,829928,8.3,15.01,247842,10000000,5.7,94.7,34.2,Low,False,True
30,3,"Mike ""The Miz"" Mizanin",22.0,7.38,811794,8.12,854733,8.55,15.93,180728,10000000,6.62,94.7,34.8,Low,False,True
30,3,Suni Lee,21.0,7.05,560530,5.61,590179,5.9,12.95,214285,10000000,3.63,94.7,32.6,Low,False,True
30,3,Iman Shumpert,19.0,6.38,881090,8.81,927694,9.28,15.65,281399,10000000,6.34,94.7,34.7,Low,False,True
30,3,Cody Rigsby,18.0,6.04,610305,6.1,642587,6.43,12.47,314956,10000000,3.15,94.7,32.3,Low,False,True
30,3,Melanie C,22.0,7.38,660760,6.61,695710,6.96,14.34,180728,10000000,5.03,94.7,33.6,Low,False,True
30,3,Jimmie Allen,20.0,6.71,847975,8.48,892827,8.93,15.64,247842,10000000,6.33,94.7,34.6,Low,False,True
30,3,Olivia Jade,24.0,8.05,654872,6.55,689510,6.9,14.95,113614,10000000,5.63,94.7,34.0,Low,False,True
30,3,JoJo Siwa,24.0,8.05,643581,6.44,677622,6.78,14.83,113614,10000000,5.52,94.7,33.9,Low,False,True
30,3,Christine Chiu,21.0,7.05,717664,7.18,226687,2.27,9.31,0,113614,0.0,31.6,54.2,Medium,True,True
30,3,Kenya Moore,21.0,7.05,627434,6.27,660622,6.61,13.65,214285,10000000,4.34,94.7,33.1,Low,False,True
30,3,Amanda Kloots,24.0,8.05,764479,7.64,804916,8.05,16.1,113614,10000000,6.79,94.7,34.9,Low,False,True
30,4,Brian Austin Green,26.0,6.24,806695,8.07,256492,2.56,8.8,0,290721,0.0,31.8,56.1,High,True,True
30,4,Melora Hardin,36.5,8.75,702157,7.02,744180,7.44,16.19,0,10000000,7.39,94.0,35.0,Medium,False,True
30,4,Matt James,28.5,6.83,830960,8.31,880691,8.81,15.64,170817,10000000,6.84,94.0,34.8,Low,False,True
30,4,"Mike ""The Miz"" Mizanin",32.5,7.79,855795,8.56,907013,9.07,16.86,74893,10000000,8.06,94.0,35.6,Medium,False,True
30,4,Suni Lee,34.0,8.15,656569,6.57,695864,6.96,15.11,38922,10000000,6.31,94.0,34.3,Low,False,True
30,4,Iman Shumpert,31.5,7.55,928847,9.29,984437,9.84,17.4,98874,10000000,8.6,94.0,36.0,Medium,False,True
30,4,Cody Rigsby,29.0,6.95,714872,7.15,757656,7.58,14.53,158826,10000000,5.73,94.0,33.9,Low,False,True
30,4,Melanie C,33.0,7.91,773971,7.74,820292,8.2,16.12,62903,10000000,7.32,94.0,35.0,Medium,False,True
30,4,Jimmie Allen,32.5,7.79,893937,8.94,947438,9.47,17.27,74893,10000000,8.47,94.0,35.9,Medium,False,True
30,4,Olivia Jade,35.0,8.39,690367,6.9,731685,7.32,15.71,14941,10000000,6.91,94.0,34.7,Low,False,True
30,4,JoJo Siwa,35.0,8.39,678464,6.78,719069,7.19,15.58,14941,10000000,6.78,94.0,34.6,Low,False,True
30,4,Kenya Moore,29.5,7.07,661443,6.61,701029,7.01,14.08,146836,10000000,5.28,94.0,33.6,Low,False,True
30,4,Amanda Kloots,34.0,8.15,805916,8.06,854149,8.54,16.69,38922,10000000,7.9,94.0,35.5,Medium,False,True
30,5,Melora Hardin,36.0,9.35,839665,8.4,897834,8.98,18.33,272727,10000000,6.01,93.1,34.0,Low,False,True
30,5,"Mike ""The Miz"" Mizanin",32.0,8.31,1023392,10.23,1094289,10.94,19.25,376623,10000000,6.93,93.1,34.8,Low,False,True
30,5,Suni Lee,36.0,9.35,785150,7.85,839542,8.4,17.75,272727,10000000,5.43,93.1,33.6,Low,False,True
30,5,Iman Shumpert,28.0,7.27,1110749,11.11,1187698,11.88,19.15,480519,10000000,6.83,93.1,34.8,Low,False,True
30,5,Cody Rigsby,32.0,8.31,854871,8.55,914093,9.14,17.45,376623,10000000,5.13,93.1,33.5,Low,False,True
30,5,Melanie C,36.0,9.35,925544,9.26,296898,2.97,12.32,0,64935,0.0,32.1,57.6,High,True,True
30,5,Jimmie Allen,34.0,8.83,1069003,10.69,1143060,11.43,20.26,324675,10000000,7.94,93.1,35.5,Medium,False,True
30,5,Olivia Jade,36.0,9.35,825567,8.26,882759,8.83,18.18,272727,10000000,5.86,93.1,33.9,Low,False,True
30,5,JoJo Siwa,40.0,10.39,811333,8.11,867539,8.68,19.07,168831,10000000,6.75,93.1,34.5,Low,False,True
30,5,Kenya Moore,36.0,9.35,790977,7.91,845774,8.46,17.81,272727,10000000,5.49,93.1,33.6,Low,False,True
30,5,Amanda Kloots,39.0,10.13,963744,9.64,1030509,10.31,20.43,194805,10000000,8.12,93.1,35.5,Medium,False,True
30,6,Melora Hardin,34.0,9.34,925306,9.25,985433,9.85,19.19,245054,10000000,7.62,93.5,36.5,Medium,False,True
30,6,"Mike ""The Miz"" Mizanin",34.0,9.34,1127772,11.28,1201055,12.01,21.35,245054,10000000,9.78,93.5,38.1,Medium,False,True
30,6,Suni Lee,36.0,9.89,865231,8.65,921454,9.21,19.1,190109,10000000,7.53,93.5,36.4,Medium,False,True
30,6,Iman Shumpert,40.0,10.99,1224040,12.24,1303579,13.04,24.02,80219,10000000,12.45,93.5,40.0,Medium,False,True
30,6,Cody Rigsby,36.0,9.89,942063,9.42,1003279,10.03,19.92,190109,10000000,8.35,93.5,37.0,Medium,False,True
30,6,Jimmie Allen,38.0,10.44,1178035,11.78,1254585,12.55,22.99,135164,10000000,11.41,93.5,39.3,Medium,False,True
30,6,Olivia Jade,36.0,9.89,909770,9.1,968887,9.69,19.58,190109,10000000,8.0,93.5,36.7,Medium,False,True
30,6,JoJo Siwa,40.0,10.99,894084,8.94,952182,9.52,20.51,80219,10000000,8.93,93.5,37.3,Medium,False,True
30,6,Kenya Moore,32.0,8.79,871653,8.72,278488,2.78,11.58,0,354945,0.0,31.9,60.3,High,True,True
30,6,Amanda Kloots,38.0,10.44,1062041,10.62,1131053,11.31,21.75,135164,10000000,10.17,93.5,38.3,Medium,False,True
30,7,Melora Hardin,38.0,11.62,1013663,10.14,1109626,11.1,22.72,149847,10000000,8.87,90.5,38.2,Medium,False,True
30,7,"Mike ""The Miz"" Mizanin",32.0,9.79,1235462,12.35,405726,4.06,13.84,0,394495,0.0,32.8,61.3,High,True,True
30,7,Suni Lee,34.0,10.4,947850,9.48,1037583,10.38,20.77,272171,10000000,6.93,90.5,36.9,Medium,False,True
30,7,Iman Shumpert,34.0,10.4,1340922,13.41,1467866,14.68,25.08,272171,10000000,11.23,90.5,40.1,Medium,False,True
30,7,Cody Rigsby,36.0,11.01,1032019,10.32,1129720,11.3,22.31,211009,10000000,8.46,90.5,38.0,Medium,False,True
30,7,Jimmie Allen,38.0,11.62,1290524,12.91,1412698,14.13,25.75,149847,10000000,11.9,90.5,40.5,Medium,False,True
30,7,Olivia Jade,42.0,12.84,996643,9.97,1090995,10.91,23.75,27522,10000000,9.91,90.5,38.9,Medium,False,True
30,7,JoJo Siwa,39.0,11.93,979459,9.79,1072184,10.72,22.65,119266,10000000,8.81,90.5,38.1,Medium,False,True
30,7,Amanda Kloots,34.0,10.4,1163454,11.63,1273597,12.74,23.13,272171,10000000,9.29,90.5,38.6,Medium,False,True
30,8,Melora Hardin,42.0,13.64,1156550,11.57,1289455,12.89,26.53,50324,10000000,11.22,88.5,41.0,Medium,False,True
30,8,Suni Lee,42.0,13.64,1081461,10.81,1205737,12.06,25.69,50324,10000000,10.38,88.5,40.4,Medium,False,True
30,8,Iman Shumpert,35.0,11.36,1529940,15.3,1705753,17.06,28.42,277597,10000000,13.11,88.5,42.6,Medium,False,True
30,8,Cody Rigsby,38.0,12.34,1177494,11.77,1312806,13.13,25.47,180194,10000000,10.15,88.5,40.3,Medium,False,True
30,8,Jimmie Allen,32.0,10.39,1472439,14.72,492493,4.92,15.31,0,472402,0.0,33.4,65.8,High,True,True
30,8,Olivia Jade,36.0,11.69,1137131,11.37,1267805,12.68,24.37,245129,10000000,9.05,88.5,39.5,Medium,False,True
30,8,JoJo Siwa,41.0,13.31,1117525,11.18,1245946,12.46,25.77,82792,10000000,10.46,88.5,40.4,Medium,False,True
30,8,Amanda Kloots,42.0,13.64,1327456,13.27,1480001,14.8,28.44,50324,10000000,13.12,88.5,42.4,Medium,False,True
30,9,Melora Hardin,36.0,15.93,1564930,15.65,527235,5.27,21.2,0,477876,0.0,33.7,73.5,High,True,True
30,9,Suni Lee,37.5,16.59,1463326,14.63,1643347,16.43,33.03,433628,10000000,11.82,87.7,44.8,Medium,False,True
30,9,Iman Shumpert,37.5,16.59,2070164,20.7,2324839,23.25,39.84,433628,10000000,18.64,87.7,49.9,Medium,False,True
30,9,Cody Rigsby,35.5,15.71,1593269,15.93,1789276,17.89,33.6,522123,10000000,12.4,87.7,45.3,Medium,False,True
30,9,JoJo Siwa,40.0,17.7,1512125,15.12,1698149,16.98,34.68,323008,10000000,13.48,87.7,45.9,Medium,False,True
30,9,Amanda Kloots,39.5,17.48,1796182,17.96,2017151,20.17,37.65,345132,10000000,16.45,87.7,48.2,Medium,False,True
31,1,Jason Lewis,18.0,4.71,642838,6.43,201938,2.02,6.73,0,161321,0.0,31.4,54.0,Medium,True,True
31,1,Cheryl Ladd,21.0,5.5,485702,4.86,508588,5.09,10.58,108965,10000000,3.85,95.3,32.8,Low,False,True
31,1,Selma Blair,28.0,7.33,617013,6.17,646087,6.46,13.79,0,10000000,7.06,95.3,35.1,Medium,False,True
31,1,Joseph Baena,23.0,6.02,752169,7.52,787610,7.88,13.9,56609,10000000,7.17,95.3,35.2,Medium,False,True
31,1,Trevor Donovan,21.0,5.5,695027,6.95,727776,7.28,12.78,108965,10000000,6.04,95.3,34.5,Low,False,True
31,1,Daniel Durant,27.0,7.07,641667,6.42,671902,6.72,13.79,0,10000000,7.06,95.3,35.1,Medium,False,True
31,1,Wayne Brady,29.0,7.59,604284,6.04,632757,6.33,13.92,0,10000000,7.19,95.3,35.2,Medium,False,True
31,1,Sam Champion,20.0,5.24,453161,4.53,474514,4.75,9.98,135143,10000000,3.25,95.3,32.4,Low,False,True
31,1,Jessie James Decker,20.0,5.24,797245,7.97,834810,8.35,13.58,135143,10000000,6.85,95.3,35.1,Medium,False,True
31,1,Jordin Sparks,26.0,6.81,721860,7.22,755873,7.56,14.37,0,10000000,7.63,95.3,35.5,Medium,False,True
31,1,Heidi D'Amelio,24.0,6.28,531953,5.32,557018,5.57,11.85,30431,10000000,5.12,95.3,33.7,Low,False,True
31,1,Charli D'Amelio,32.0,8.38,563808,5.64,590374,5.9,14.28,0,10000000,7.55,95.3,35.5,Medium,False,True
31,1,Teresa Giudice,20.0,5.24,566223,5.66,592903,5.93,11.16,135143,10000000,4.43,95.3,33.3,Low,False,True
31,1,Vinny Guadagnino,17.0,4.45,605362,6.05,633886,6.34,10.79,213678,10000000,4.06,95.3,33.1,Low,False,True
31,1,Shangela,28.0,7.33,605362,6.05,633886,6.34,13.67,0,10000000,6.94,95.3,35.0,Medium,False,True
31,1,Gabby Windey,28.0,7.33,716318,7.16,750070,7.5,14.83,0,10000000,8.1,95.3,35.9,Medium,False,True
31,2,Cheryl Ladd,21.0,5.1,482532,4.83,504379,5.04,10.14,248543,10000000,2.62,95.5,32.1,Low,False,True
31,2,Selma Blair,28.0,6.8,612987,6.13,640740,6.41,13.2,78640,10000000,5.68,95.5,34.2,Low,False,True
31,2,Joseph Baena,24.0,5.83,821986,8.22,859202,8.59,14.42,175728,10000000,6.89,95.5,35.2,Medium,False,True
31,2,Trevor Donovan,30.0,7.28,759540,7.6,793929,7.94,15.22,30097,10000000,7.7,95.5,35.7,Medium,False,True
31,2,Daniel Durant,29.0,7.04,701227,7.01,732976,7.33,14.37,54368,10000000,6.85,95.5,35.1,Medium,False,True
31,2,Wayne Brady,32.0,7.77,660375,6.6,690274,6.9,14.67,0,10000000,7.15,95.5,35.2,Medium,False,True
31,2,Sam Champion,26.0,6.31,495224,4.95,517646,5.18,11.49,127184,10000000,3.96,95.5,33.0,Low,False,True
31,2,Jessie James Decker,25.0,6.07,871246,8.71,910693,9.11,15.17,151456,10000000,7.65,95.5,35.7,Medium,False,True
31,2,Jordin Sparks,27.0,6.55,788864,7.89,824580,8.25,14.8,102912,10000000,7.28,95.5,35.4,Medium,False,True
31,2,Heidi D'Amelio,28.0,6.8,581330,5.81,607650,6.08,12.87,78640,10000000,5.35,95.5,34.0,Low,False,True
31,2,Charli D'Amelio,32.0,7.77,560129,5.6,585489,5.85,13.62,0,10000000,6.1,95.5,34.4,Low,False,True
31,2,Teresa Giudice,23.0,5.58,618781,6.19,194039,1.94,7.52,0,151456,0.0,31.4,53.1,Medium,True,True
31,2,Vinny Guadagnino,27.0,6.55,661553,6.62,691505,6.92,13.47,102912,10000000,5.95,95.5,34.4,Low,False,True
31,2,Shangela,28.0,6.8,601412,6.01,628641,6.29,13.08,78640,10000000,5.56,95.5,34.1,Low,False,True
31,2,Gabby Windey,32.0,7.77,782808,7.83,818250,8.18,15.95,0,10000000,8.43,95.5,36.2,Medium,False,True
31,3,Cheryl Ladd,24.0,5.96,556051,5.56,173571,1.74,7.69,0,189471,0.0,31.2,54.7,Medium,True,True
31,3,Selma Blair,28.0,6.95,642165,6.42,668173,6.68,13.63,115030,10000000,5.94,95.9,34.5,Low,False,True
31,3,Joseph Baena,29.0,7.2,861113,8.61,895988,8.96,16.16,90216,10000000,8.46,95.9,36.4,Medium,False,True
31,3,Trevor Donovan,27.0,6.7,795694,7.96,827920,8.28,14.98,139844,10000000,7.29,95.9,35.6,Medium,False,True
31,3,Daniel Durant,31.0,7.69,734606,7.35,764358,7.64,15.34,40588,10000000,7.64,95.9,35.8,Medium,False,True
31,3,Wayne Brady,33.0,8.19,691809,6.92,719827,7.2,15.39,0,10000000,7.7,95.9,35.8,Medium,False,True
31,3,Sam Champion,25.0,6.2,518797,5.19,539808,5.4,11.6,189471,10000000,3.91,95.9,33.1,Low,False,True
