name,D_pct,D_rank,judge_favored,fan_favored,season,week
Laurie Hernandez,-0.03205637228074204,1,False,True,23,11
James Hinchcliffe,-0.029798798170311114,1,False,True,23,11
Jana Kramer,0.137672373330746,0,True,False,23,11
Charo,0.006425570318756818,1,True,False,24,2
Mr. T,-0.002371970935377679,0,False,True,24,2
Heather Morris,-0.007416144693589255,-1,False,True,24,2
Nancy Kerrigan,0.004553805171307504,3,True,False,24,2
Bonner Bolton,-0.011993504757078458,-3,False,True,24,2
Simone Biles,0.01505239012899505,5,True,False,24,2
David Ross,-0.013217984150302675,-3,False,True,24,2
Rashad Jennings,0.005195320190362854,6,True,False,24,2
Chris Kattan,0.04036665470779771,0,True,False,24,2
Erika Jayne,-0.009533203280897573,-1,False,True,24,2
Normani,-0.006979987114821534,-1,False,True,24,2
Nick Viall,-0.02008094558515272,-6,False,True,24,2
Charo,0.05351866712175257,2,True,False,24,3
Mr. T,0.00099544611246416,0,True,False,24,3
Heather Morris,-0.002304638064712372,1,False,True,24,3
Nancy Kerrigan,0.008508466260529368,2,True,False,24,3
Bonner Bolton,-0.019646262144219134,-5,False,True,24,3
Simone Biles,0.01420726663528761,5,True,False,24,3
David Ross,-0.015376947103159802,-4,False,True,24,3
Rashad Jennings,-0.0020323474796056507,2,False,True,24,3
Erika Jayne,-0.01087525482629241,0,False,True,24,3
Normani,-0.005260137342150167,1,False,True,24,3
Nick Viall,-0.021734259169894146,-4,False,True,24,3
Mr. T,0.06221135871304132,0,True,False,24,4
Heather Morris,-0.005019193000394037,0,False,True,24,4
Nancy Kerrigan,0.00019564334935541494,4,True,False,24,4
Bonner Bolton,-0.012493846124223676,-1,False,True,24,4
Simone Biles,0.018712001994037802,7,True,False,24,4
David Ross,-0.02434593517910255,-6,False,True,24,4
Rashad Jennings,0.014654049351564558,6,True,False,24,4
Erika Jayne,-0.015832614051276353,-2,False,True,24,4
Normani,-0.02065605020532571,-4,False,True,24,4
Nick Viall,-0.01742541484767675,-4,False,True,24,4
Heather Morris,-0.015802820265827203,-2,False,True,24,5
Nancy Kerrigan,0.0036675296808743457,3,True,False,24,5
Bonner Bolton,-0.02699821461016924,-5,False,True,24,5
Simone Biles,0.020825379165075833,6,True,False,24,5
David Ross,-0.027932687823379668,-4,False,True,24,5
Rashad Jennings,-0.0031332637845474937,1,False,True,24,5
Erika Jayne,0.06851125054435536,2,True,False,24,5
Normani,-0.006663753306434872,0,False,True,24,5
Nick Viall,-0.012473419599947078,-1,False,True,24,5
Heather Morris,0.09485914705782632,7,True,False,24,6
Nancy Kerrigan,-0.0033851479751018793,1,False,True,24,6
Bonner Bolton,-0.023002998304473124,-3,False,True,24,6
Simone Biles,0.012124930040160187,3,True,False,24,6
David Ross,-0.035984339925255474,-6,False,True,24,6
Rashad Jennings,-0.0028058422951144635,2,False,True,24,6
Normani,-0.01660897893645974,0,False,True,24,6
Nick Viall,-0.025196769661581853,-4,False,True,24,6
Nancy Kerrigan,0.0980685768514031,3,True,False,24,7
Bonner Bolton,-0.03892290416698983,-4,False,True,24,7
Simone Biles,0.02032665748139645,4,True,False,24,7
David Ross,-0.04778783884228052,-5,False,True,24,7
Rashad Jennings,0.000978751677024714,2,True,False,24,7
Normani,-0.007354046870245656,1,False,True,24,7
Nick Viall,-0.025309196130308242,-1,False,True,24,7
Bonner Bolton,0.09527949047496462,0,True,False,24,8
Simone Biles,0.010386866153309138,1,True,False,24,8
David Ross,-0.0688839582010041,-3,False,True,24,8
Rashad Jennings,-0.009342553805631482,1,False,True,24,8
Normani,-0.027439844621638232,1,False,True,24,8
Simone Biles,0.189810687797121,3,True,False,24,9
David Ross,-0.0911321621208219,-3,False,True,24,9
Rashad Jennings,-0.029027144089257162,1,False,True,24,9
Normani,-0.06965138158704204,-1,False,True,24,9
Sasha Pieterse,0.013579869208250592,8,True,False,25,2
Frankie Muniz,-9.328159161794969e-05,2,False,True,25,2
Jordan Fisher,0.005474121748824057,6,True,False,25,2
Derek Fisher,-0.016035715837151618,-7,False,True,25,2
Nikki Bella,-0.0027957554251680644,2,False,True,25,2
Terrell Owens,-0.013694561964451998,-5,False,True,25,2
Victoria Arlen,-0.0021702927098538605,1,False,True,25,2
Barbara Corcoran,0.04764261249781613,0,True,False,25,2
Lindsey Stirling,0.0059192646118878395,5,True,False,25,2
Debbie Gibson,-0.014597057569934735,-5,False,True,25,2
Nick Lachey,-0.022765019874734047,-11,False,True,25,2
Drew Scott,-0.0027899504856704754,1,False,True,25,2
Vanessa Lachey,0.0023257673918041233,3,True,False,25,2
Sasha Pieterse,0.007128844892835731,6,True,False,25,4
Frankie Muniz,-0.015583466463319956,-3,False,True,25,4
Jordan Fisher,0.009467121338726708,5,True,False,25,4
Derek Fisher,0.054459533502829484,1,True,False,25,4
Nikki Bella,-0.008065262704218076,1,False,True,25,4
Terrell Owens,-0.012202064772619106,-4,False,True,25,4
Victoria Arlen,0.0016937473413386056,3,True,False,25,4
Lindsey Stirling,0.005427014152621479,6,True,False,25,4
Nick Lachey,-0.028168342866459264,-10,False,True,25,4
Drew Scott,-0.003608960476066958,0,False,True,25,4
Vanessa Lachey,-0.010548163945668695,-5,False,True,25,4
Sasha Pieterse,0.06518440960369906,2,True,False,25,5
Frankie Muniz,-0.003008845948867425,0,False,True,25,5
Jordan Fisher,0.008055175291955458,5,True,False,25,5
Nikki Bella,-0.002433377078757501,3,False,True,25,5
Terrell Owens,-0.014629314594350781,-3,False,True,25,5
Victoria Arlen,-0.0038700777971078654,0,False,True,25,5
Lindsey Stirling,0.008095643894565241,6,True,False,25,5
Nick Lachey,-0.03553227217226636,-9,False,True,25,5
Drew Scott,-0.005213009886198425,1,False,True,25,5
Vanessa Lachey,-0.016648331312671405,-5,False,True,25,5
Frankie Muniz,-0.027010674616448405,-5,False,True,25,6
Jordan Fisher,0.007265620299476805,3,True,False,25,6
Nikki Bella,-0.0014075007037503556,2,False,True,25,6
Terrell Owens,-0.003236629396092469,-1,False,True,25,6
Victoria Arlen,-0.019362870792546505,-3,False,True,25,6
Lindsey Stirling,0.019195298486538143,7,True,False,25,6
Nick Lachey,0.044548100051827806,0,True,False,25,6
Drew Scott,-0.01552464109565388,-1,False,True,25,6
Vanessa Lachey,-0.004466702233351119,-2,False,True,25,6
Frankie Muniz,-0.011085076527053872,0,False,True,25,7
Jordan Fisher,-0.002667755950823303,2,False,True,25,7
Nikki Bella,0.07351519173165809,0,True,False,25,7
Terrell Owens,-0.031776169919770295,-5,False,True,25,7
Victoria Arlen,-0.009084817122298944,2,False,True,25,7
Lindsey Stirling,-0.0004016964397483419,1,False,True,25,7
Drew Scott,-0.0007435137857776108,2,False,True,25,7
Vanessa Lachey,-0.01775616198618571,-2,False,True,25,7
Frankie Muniz,-0.044507690668601135,-2,False,True,25,8
Jordan Fisher,-0.00859106935048376,1,False,True,25,8
Terrell Owens,0.10087117850416506,2,True,False,25,8
Victoria Arlen,-0.029456322255427048,-2,False,True,25,8
Lindsey Stirling,0.00356941097497665,3,True,False,25,8
Drew Scott,-0.021885507204629784,-2,False,True,25,8
Frankie Muniz,-0.045293781365912195,-2,False,True,25,9
Jordan Fisher,-0.026459957567616904,0,False,True,25,9
Victoria Arlen,0.13473308560511088,2,True,False,25,9
Lindsey Stirling,-0.012775156054769032,2,False,True,25,9
Drew Scott,-0.05020419061681272,-2,False,True,25,9
Frankie Muniz,-0.07693352179234617,-2,False,True,25,10
Jordan Fisher,-0.04919170553003749,1,False,True,25,10
Lindsey Stirling,-0.02721310113431663,1,False,True,25,10
Drew Scott,0.1533383284567003,0,True,False,25,10
Jamie Anderson,0.05895297471458259,2,True,False,26,1
Johnny Damon,-0.021169167727441,-3,False,True,26,1
Kareem Abdul-Jabbar,-0.008691763869691449,-1,False,True,26,1
Arike Ogunbowale,0.0032953492667222445,1,True,False,26,1
Jennie Finch Daigle,-0.013104156552078264,-1,False,True,26,1
Chris Mazdzer,-0.015084857542428762,-3,False,True,26,1
Mirai Nagasu,0.0014302554770325021,2,True,False,26,1
Tonya Harding,0.0060881578059836655,3,True,False,26,1
Josh Norman,-0.002050043882164801,1,False,True,26,1
Adam Rippon,-0.009666747690516703,-1,False,True,26,1
Kareem Abdul-Jabbar,0.07661516036569033,0,True,False,26,2
Arike Ogunbowale,0.015746175457348674,4,True,False,26,2
Jennie Finch Daigle,-0.023828147288268264,-2,False,True,26,2
Chris Mazdzer,-0.020699971644474638,-1,False,True,26,2
Mirai Nagasu,0.003005002884244129,4,True,False,26,2
Tonya Harding,-0.00611736581143231,1,False,True,26,2
Josh Norman,-0.027873448906388903,-5,False,True,26,2
Adam Rippon,-0.016847405056719028,-1,False,True,26,2
Jennie Finch Daigle,0.08096714135175379,0,True,False,26,3
Chris Mazdzer,-0.03514385319718438,-2,False,True,26,3
Mirai Nagasu,-0.014029276720631367,1,False,True,26,3
Tonya Harding,-0.006276774394880669,1,False,True,26,3
Josh Norman,-0.013529171357329617,0,False,True,26,3
Adam Rippon,-0.01198806568172775,0,False,True,26,3
Juan Pablo Di Pace,-0.007078455543154172,-1,False,True,27,1
Evanna Lynch,-0.007395919294790568,-1,False,True,27,1
Nancy McKeon,-0.010560972686798523,-4,False,True,27,1
John Schneider,0.0010313866043235587,1,True,False,27,1
Milo Manheim,0.001764918882502034,4,True,False,27,1
Danelle Umstead,-0.008638620164681171,-4,False,True,27,1
Mary Lou Retton,0.003870520356423074,4,True,False,27,1
DeMarcus Ware,-0.004345587747793783,0,False,True,27,1
Nikki Glaser,0.0466711356109714,1,True,False,27,1
Bobby Bones,-0.004996285850341273,-2,False,True,27,1
Tinashe,0.007182420321811878,4,True,False,27,1
Alexis Ren,0.019190262844948694,8,True,False,27,1
Joe Amabile,-0.036694803333421164,-10,False,True,27,1
Juan Pablo Di Pace,-0.005906651567004165,1,False,True,27,2
Evanna Lynch,0.003496041489240709,1,True,False,27,2
Nancy McKeon,-0.0193308653031406,-5,False,True,27,2
John Schneider,0.0034641019168938497,2,True,False,27,2
Milo Manheim,0.012329857551250392,5,True,False,27,2
Danelle Umstead,0.04241585392511736,1,True,False,27,2
Mary Lou Retton,0.003540485688911965,2,True,False,27,2
DeMarcus Ware,-0.016448096394103648,-5,False,True,27,2
Bobby Bones,-0.010800116860317219,-2,False,True,27,2
Tinashe,0.005393154082898657,2,True,False,27,2
Alexis Ren,0.017256876280933517,7,True,False,27,2
Joe Amabile,-0.03541064081068085,-9,False,True,27,2
Juan Pablo Di Pace,-0.0007125375543877155,1,False,True,27,3
Evanna Lynch,0.0065594590813482095,4,True,False,27,3
Nancy McKeon,0.05002009934383309,2,True,False,27,3
John Schneider,-0.0055230582977841974,-1,False,True,27,3
Milo Manheim,0.008132059710388453,4,True,False,27,3
Mary Lou Retton,-0.00042504998551815,1,False,True,27,3
DeMarcus Ware,-0.016891485723383948,-4,False,True,27,3
Bobby Bones,-0.014697391118808842,-4,False,True,27,3
Tinashe,0.0005569566803472481,1,True,False,27,3
Alexis Ren,0.01587802738442129,4,True,False,27,3
Joe Amabile,-0.04289707952045542,-8,False,True,27,3
Juan Pablo Di Pace,-0.014309883017010472,-3,False,True,27,4
Evanna Lynch,-0.004760378242258084,-2,False,True,27,4
John Schneider,-0.0059979068782637784,0,False,True,27,4
Milo Manheim,0.01861974680987341,4,True,False,27,4
Mary Lou Retton,0.008610413787965523,5,True,False,27,4
DeMarcus Ware,-0.024430073421933263,-6,False,True,27,4
Bobby Bones,-0.019031256067352162,-3,False,True,27,4
Tinashe,0.07751274823913273,7,True,False,27,4
Alexis Ren,0.014674274147481889,5,True,False,27,4
Joe Amabile,-0.050887685357635784,-7,False,True,27,4
Juan Pablo Di Pace,-0.00827518889959522,1,False,True,27,6
Evanna Lynch,0.010287708045214214,2,True,False,27,6
John Schneider,-0.011372905422524615,-1,False,True,27,6
Milo Manheim,0.016620521058688775,4,True,False,27,6
Mary Lou Retton,0.07143078010069631,3,True,False,27,6
DeMarcus Ware,-0.027516038517332433,-4,False,True,27,6
Bobby Bones,-0.028401580792946732,-3,False,True,27,6
Alexis Ren,0.017816290095948345,3,True,False,27,6
Joe Amabile,-0.04058958566814869,-5,False,True,27,6
Juan Pablo Di Pace,-0.02543391406695583,-1,False,True,27,7
Evanna Lynch,0.0068436452714844,4,True,False,27,7
John Schneider,0.08967662069608966,3,True,False,27,7
Milo Manheim,0.006720995349631942,4,True,False,27,7
DeMarcus Ware,-0.034293766380083926,-5,False,True,27,7
Bobby Bones,-0.015939260873732278,-3,False,True,27,7
Alexis Ren,0.015649048372875438,3,True,False,27,7
Joe Amabile,-0.04322336836930936,-5,False,True,27,7
Juan Pablo Di Pace,0.12040287735369752,5,True,False,27,8
Evanna Lynch,-0.0034693498349449015,1,False,True,27,8
Milo Manheim,-0.009683918780399814,0,False,True,27,8
Bobby Bones,-0.05665742576856039,-4,False,True,27,8
Alexis Ren,0.02219156042941922,2,True,False,27,8
Joe Amabile,-0.07278374339921165,-4,False,True,27,8
Kate Flannery,0.015538670783034017,7,True,False,28,2
James Van Der Beek,0.006116858309570705,3,True,False,28,2
Kel Mitchell,-0.011766650632183767,-2,False,True,28,2
Ray Lewis,-0.019349293236290463,-5,False,True,28,2
Lamar Odom,-0.04439792904827959,-9,False,True,28,2
Sailor Brinkley-Cook,0.005611742531898653,3,True,False,28,2
Sean Spicer,-0.006976379287276402,1,False,True,28,2
Mary Wilson,0.04831294059482646,1,True,False,28,2
Lauren Alaina,0.006175950576559758,2,True,False,28,2
Ally Brooke,-0.0038877466927318,-1,False,True,28,2
Karamo Brown,-0.020202962612896835,-6,False,True,28,2
Hannah Brown,0.02482479871376922,6,True,False,28,2
Kate Flannery,-0.0026924563961314985,0,False,True,28,4
James Van Der Beek,-0.011396964133253737,-2,False,True,28,4
Kel Mitchell,-0.00826947139289494,1,False,True,28,4
Lamar Odom,0.035779771758717216,0,True,False,28,4
Sailor Brinkley-Cook,0.010448638222008491,2,True,False,28,4
Sean Spicer,-0.020049652700712142,0,False,True,28,4
Lauren Alaina,0.008795835433227789,3,True,False,28,4
Ally Brooke,0.0010351323289465447,0,True,False,28,4
Karamo Brown,-0.027024170384136237,-6,False,True,28,4
Hannah Brown,0.013373337264228513,2,True,False,28,4
Kate Flannery,0.011335220505829302,5,True,False,28,6
James Van Der Beek,-0.006491584842212295,2,False,True,28,6
Kel Mitchell,-0.02335535349783413,-2,False,True,28,6
Sailor Brinkley-Cook,0.08474154252772591,6,True,False,28,6
Sean Spicer,-0.014559368841494863,-2,False,True,28,6
Lauren Alaina,-0.004096947720312397,0,False,True,28,6
Ally Brooke,-0.017241015260023876,-3,False,True,28,6
Karamo Brown,-0.03289901995742529,-6,False,True,28,6
Hannah Brown,0.0025665270857475886,0,True,False,28,6
Kate Flannery,-0.0033197920908851625,-1,False,True,28,7
James Van Der Beek,-0.008799819141277615,2,False,True,28,7
Kel Mitchell,-0.03045657025414017,-4,False,True,28,7
Sean Spicer,-0.01769087695115984,-1,False,True,28,7
Lauren Alaina,-0.0010665145012948296,2,False,True,28,7
Ally Brooke,-0.01105512049445842,-1,False,True,28,7
Karamo Brown,0.07251419944911372,2,True,False,28,7
Hannah Brown,-0.00012550601589766952,1,False,True,28,7
Kate Flannery,0.09239272687866679,2,True,False,28,8
James Van Der Beek,0.0012452775254445658,2,True,False,28,8
Kel Mitchell,-0.02555556794847899,-3,False,True,28,8
Sean Spicer,-0.03689059771029063,-1,False,True,28,8
Lauren Alaina,-0.03127203075400552,-2,False,True,28,8
Ally Brooke,-0.011721524758250057,-1,False,True,28,8
Hannah Brown,0.0118017167669138,3,True,False,28,8
James Van Der Beek,-0.018836486945910114,0,False,True,28,9
Kel Mitchell,-0.03316952961512745,-1,False,True,28,9
Sean Spicer,0.07084716202153471,0,True,False,28,9
Lauren Alaina,-0.013237546896923524,-1,False,True,28,9
Ally Brooke,-0.002683435577212928,1,False,True,28,9
Hannah Brown,-0.0029201629863606637,1,False,True,28,9
James Van Der Beek,0.12110983258560289,0,True,False,28,10
Kel Mitchell,-0.05222582462698311,-1,False,True,28,10
Lauren Alaina,-0.026760208261132568,0,False,True,28,10
Ally Brooke,-0.025120393387715045,1,False,True,28,10
Hannah Brown,-0.01700340630977218,0,False,True,28,10
Anne Heche,0.0064466242928567855,6,True,False,29,2
Jesse Metcalfe,-0.0075270832909363206,-1,False,True,29,2
Chrishell Stause,-0.006227384578949419,-1,False,True,29,2
Skai Jackson,0.00018141661050811303,0,True,False,29,2
Justina Machado,0.01436753313419628,8,True,False,29,2
Charles Oakley,0.03665764214386598,0,True,False,29,2
Veron Davis,-0.012591289033682548,-4,False,True,29,2
Johnny Weir,0.0014280207798343242,0,True,False,29,2
Nev Schulman,0.0034663255033509366,2,True,False,29,2
AJ McLean,-0.016568990719172616,-3,False,True,29,2
Nelly,-0.028088499881730136,-9,False,True,29,2
Kaitlyn Bristowe,0.009466130802115738,6,True,False,29,2
Carole Baskin,0.0032659198685614926,1,True,False,29,2
Monica Aldama,-0.008607288442684324,-5,False,True,29,2
Jeannie Mai,0.004330922811865749,0,True,False,29,2
Anne Heche,-0.00814424784436591,0,False,True,29,3
Jesse Metcalfe,-0.012379964552971592,-6,False,True,29,3
Chrishell Stause,0.003658577630000562,3,True,False,29,3
Skai Jackson,0.0011241080353636274,1,True,False,29,3
Justina Machado,0.0029174260138731534,1,True,False,29,3
Veron Davis,-0.00292332566095109,-1,False,True,29,3
Johnny Weir,0.012022115975470801,8,True,False,29,3
Nev Schulman,0.009436314682570154,4,True,False,29,3
AJ McLean,-0.014384448473363037,-5,False,True,29,3
Nelly,-0.033186209119794946,-11,False,True,29,3
Kaitlyn Bristowe,0.00829449702981079,5,True,False,29,3
Carole Baskin,0.027094318529365672,0,True,False,29,3
Monica Aldama,-0.0017363421493098719,-3,False,True,29,3
Jeannie Mai,0.008207179904301698,4,True,False,29,3
Anne Heche,0.04852822486909152,3,True,False,29,4
Jesse Metcalfe,-0.01763882806455082,-8,False,True,29,4
Chrishell Stause,-0.0049841614624122205,-1,False,True,29,4
Skai Jackson,0.020605797879987134,11,True,False,29,4
Justina Machado,0.005285259709935333,7,True,False,29,4
Veron Davis,-0.01186946697065662,-5,False,True,29,4
Johnny Weir,0.0029638578528138476,5,True,False,29,4
Nev Schulman,0.00025885568881212073,1,True,False,29,4
AJ McLean,-0.013491655311596684,-4,False,True,29,4
Nelly,-0.031958639520399984,-11,False,True,29,4
Kaitlyn Bristowe,0.006109416847666374,6,True,False,29,4
Monica Aldama,-0.00026054472670820894,-2,False,True,29,4
Jeannie Mai,-0.0035481167919818035,-2,False,True,29,4
Jesse Metcalfe,0.04015507235942173,1,True,False,29,5
Chrishell Stause,-0.01910656912372731,-6,False,True,29,5
Skai Jackson,0.004495537990082177,6,True,False,29,5
Justina Machado,0.00227583643629109,3,True,False,29,5
Veron Davis,-0.019661333275128423,-7,False,True,29,5
Johnny Weir,0.017160937448196287,7,True,False,29,5
Nev Schulman,0.0037523737068009683,2,True,False,29,5
AJ McLean,-0.018241077925548965,-5,False,True,29,5
Nelly,-0.027528984427083514,-7,False,True,29,5
Kaitlyn Bristowe,0.009999196198043611,5,True,False,29,5
Monica Aldama,0.003184773309480693,0,True,False,29,5
Jeannie Mai,0.0035142373031716995,1,True,False,29,5
Chrishell Stause,-0.005855199357005125,-2,False,True,29,6
Skai Jackson,-0.013286053075615256,-1,False,True,29,6
Justina Machado,0.009768532265621854,6,True,False,29,6
Veron Davis,0.0472117964966589,1,True,False,29,6
Johnny Weir,-0.003196381875567672,0,False,True,29,6
Nev Schulman,-0.0001051134748812077,-1,False,True,29,6
AJ McLean,-0.013177176912661806,0,False,True,29,6
Nelly,-0.03475861091836975,-7,False,True,29,6
Kaitlyn Bristowe,0.006715831044541376,3,True,False,29,6
Monica Aldama,0.0029915295548207793,-1,True,False,29,6
Jeannie Mai,0.0036908462524579133,2,True,False,29,6
Chrishell Stause,-0.0053312526656263265,-1,False,True,29,7
Skai Jackson,0.006146004996079424,6,True,False,29,7
Justina Machado,-0.00044085022042510136,0,False,True,29,7
Johnny Weir,0.00027350205982795694,2,True,False,29,7
Nev Schulman,0.008162661773638585,2,True,False,29,7
AJ McLean,-0.025773262886631426,-5,False,True,29,7
Nelly,-0.03339491477438046,-3,False,True,29,7
Kaitlyn Bristowe,-0.0020659548791312765,0,False,True,29,7
Monica Aldama,0.05518196989867726,0,True,False,29,7
Jeannie Mai,-0.002757903302028575,-1,False,True,29,7
Chrishell Stause,0.08248272510442718,3,True,False,29,8
Skai Jackson,0.000609191452849947,0,True,False,29,8
Justina Machado,0.006223415336416335,3,True,False,29,8
Johnny Weir,0.006849827308083284,4,True,False,29,8
Nev Schulman,0.0023297255000425676,1,True,False,29,8
AJ McLean,-0.03416142155323147,-4,False,True,29,8
Nelly,-0.06187906509710414,-7,False,True,29,8
Kaitlyn Bristowe,-0.002454398051483675,0,False,True,29,8
Skai Jackson,0.008194811302728755,3,True,False,29,9
Justina Machado,-0.011334595775165796,0,False,True,29,9
Johnny Weir,0.004838013642128186,3,True,False,29,9
Nev Schulman,-0.005650792850952491,-2,False,True,29,9
AJ McLean,0.07466786295254771,1,True,False,29,9
Nelly,-0.07520671280943457,-6,False,True,29,9
Kaitlyn Bristowe,0.004491413538148165,1,True,False,29,9
Skai Jackson,0.11339738832956131,2,True,False,29,10
Justina Machado,-0.006031585142808882,2,False,True,29,10
Johnny Weir,-0.014289949976640182,-1,False,True,29,10
Nev Schulman,-0.011943862203848299,1,False,True,29,10
Nelly,-0.07505293056185619,-5,False,True,29,10
Kaitlyn Bristowe,-0.006079060444407786,1,False,True,29,10
Martin Kove,0.02313022313022313,0,True,False,30,2
Brian Austin Green,-0.009966409966409968,-6,False,True,30,2
Melora Hardin,0.0033890033890033866,3,True,False,30,2
Matt James,-0.014660514660514663,-8,False,True,30,2
"Mike ""The Miz"" Mizanin",-0.013811913811913823,-5,False,True,30,2
Suni Lee,0.015993015993015988,10,True,False,30,2
Iman Shumpert,-0.02335302335302336,-8,False,True,30,2
Cody Rigsby,0.0005654005654005673,2,True,False,30,2
Melanie C,0.004355104355104347,2,True,False,30,2
Jimmie Allen,-0.014839914839914842,-4,False,True,30,2
Olivia Jade,0.004509604509604512,2,True,False,30,2
JoJo Siwa,0.016030616030616035,9,True,False,30,2
Christine Chiu,-0.0030371030371030353,-1,False,True,30,2
Kenya Moore,0.005182305182305183,1,True,False,30,2
Amanda Kloots,0.00651360651360651,3,True,False,30,2
Brian Austin Green,-0.01681105907992403,-7,False,True,30,3
Melora Hardin,0.007052665976566022,3,True,False,30,3
Matt James,-0.015878755835978337,-6,False,True,30,3
"Mike ""The Miz"" Mizanin",-0.011647847928306074,-2,False,True,30,3
Suni Lee,0.011451863246956871,6,True,False,30,3
Iman Shumpert,-0.029011066399928426,-12,False,True,30,3
Cody Rigsby,-0.0038560539914847466,-2,False,True,30,3
Melanie C,0.0042544616130796575,2,True,False,30,3
Jimmie Allen,-0.022168659609920593,-9,False,True,30,3
Olivia Jade,0.01158587138105302,8,True,False,30,3
JoJo Siwa,0.012774672094333459,8,True,False,30,3
Christine Chiu,0.04780108505648996,6,True,False,30,3
Kenya Moore,0.0044075590203743326,2,True,False,30,3
Amanda Kloots,4.526445668887047e-05,3,True,False,30,3
Brian Austin Green,0.036700907079470324,0,True,False,30,4
Melora Hardin,0.013111938810166049,7,True,False,30,4
Matt James,-0.019723820293564814,-8,False,True,30,4
"Mike ""The Miz"" Mizanin",-0.01276369547057675,-4,False,True,30,4
Suni Lee,0.011948337389036806,8,True,False,30,4
Iman Shumpert,-0.02290418087655087,-8,False,True,30,4
Cody Rigsby,-0.0062212733744256565,-4,False,True,30,4
Melanie C,-0.002892550367138494,0,False,True,30,4
Jimmie Allen,-0.016806197491827768,-6,False,True,30,4
Olivia Jade,0.010764317132758092,7,True,False,30,4
JoJo Siwa,0.012025917763558408,7,True,False,30,4
Kenya Moore,0.000640470224311851,1,True,False,30,4
Amanda Kloots,-0.0038801705252171498,0,False,True,30,4
Melora Hardin,0.00372304861477106,3,True,False,30,5
"Mike ""The Miz"" Mizanin",-0.026312071597594244,-6,False,True,30,5
Suni Lee,0.009552251529372516,6,True,False,30,5
Iman Shumpert,-0.04604258665765697,-10,False,True,30,5
Cody Rigsby,-0.008292462587789734,-5,False,True,30,5
Melanie C,0.06381667866158608,6,True,False,30,5
Jimmie Allen,-0.025994368841340265,-6,False,True,30,5
Olivia Jade,0.005230549368521437,1,True,False,30,5
JoJo Siwa,0.017142160519132213,7,True,False,30,5
Kenya Moore,0.008929051217772363,2,True,False,30,5
Amanda Kloots,-0.0017522502267744572,2,False,True,30,5
Melora Hardin,-0.005136755865081222,-2,False,True,30,6
"Mike ""The Miz"" Mizanin",-0.026698966646186623,-6,False,True,30,6
Suni Lee,0.006755652828375855,4,True,False,30,6
Iman Shumpert,-0.02046785528887271,0,False,True,30,6
Cody Rigsby,-0.001426851262876186,-1,False,True,30,6
Jimmie Allen,-0.021062958333676954,-1,False,True,30,6
Olivia Jade,0.002012350456724668,0,True,False,30,6
JoJo Siwa,0.01467186228098609,6,True,False,30,6
Kenya Moore,0.06006327398768096,0,True,False,30,6
Amanda Kloots,-0.008709752157073883,0,False,True,30,6
Melora Hardin,0.005245295589008658,2,True,False,30,7
"Mike ""The Miz"" Mizanin",0.05728670693081524,0,True,False,30,7
Suni Lee,0.00021718328901977613,2,True,False,30,7
Iman Shumpert,-0.04281113822514099,-6,False,True,30,7
Cody Rigsby,-0.0028803133667621855,-1,False,True,30,7
Jimmie Allen,-0.025061919564598925,-2,False,True,30,7
Olivia Jade,0.01934081242269979,5,True,False,30,7
JoJo Siwa,0.012047601436644767,5,True,False,30,7
Amanda Kloots,-0.023384228511686117,-5,False,True,30,7
Melora Hardin,0.007418084785415724,3,True,False,30,8
Suni Lee,0.015789888134137064,5,True,False,30,8
Iman Shumpert,-0.05693900459378366,-6,False,True,30,8
Cody Rigsby,-0.007904029135637633,-2,False,True,30,8
Jimmie Allen,0.05464678419637602,0,True,False,30,8
Olivia Jade,-0.009897433829103394,-1,False,True,30,8
JoJo Siwa,0.00852223327902317,2,True,False,30,8
Amanda Kloots,-0.011636522836427327,-1,False,True,30,8
Melora Hardin,0.10656851958117534,1,True,False,30,9
Suni Lee,0.0015944542393982186,2,True,False,30,9
Iman Shumpert,-0.0665547662053679,-3,False,True,30,9
Cody Rigsby,-0.021848007660596996,-3,False,True,30,9
JoJo Siwa,0.007176199497992586,3,True,False,30,9
Amanda Kloots,-0.026936399452601262,0,False,True,30,9
Jason Lewis,0.026926602693114615,1,True,False,31,1
Cheryl Ladd,0.004114981302456251,4,True,False,31,1
Selma Blair,0.008689677632370371,4,True,False,31,1
Joseph Baena,-0.018551638925080778,-7,False,True,31,1
Trevor Donovan,-0.017803836232597778,-6,False,True,31,1
Daniel Durant,0.0034903745200483144,0,True,False,31,1
Wayne Brady,0.01264047974589165,8,True,False,31,1
Sam Champion,0.00490458298125801,3,True,False,31,1
Jessie James Decker,-0.031125045842445048,-12,False,True,31,1
Jordin Sparks,-0.007524533244757478,-4,False,True,31,1
Heidi D'Amelio,0.007125380569414398,5,True,False,31,1
Charli D'Amelio,0.024732186277895626,11,True,False,31,1
Teresa Giudice,-0.006934326489869566,-3,False,True,31,1
Vinny Guadagnino,-0.018886032909873444,-8,False,True,31,1
Shangela,0.009909778608451159,5,True,False,31,1
Gabby Windey,-0.0017086306862762884,-1,False,True,31,1
Cheryl Ladd,0.0005329384798530498,-1,True,False,31,2
Selma Blair,0.003887120196712293,3,True,False,31,2
Joseph Baena,-0.027667832959716074,-11,False,True,31,2
Trevor Donovan,-0.006577421594486377,1,False,True,31,2
Daniel Durant,-0.0029093017937928123,1,False,True,31,2
